name,label
train/automobile/36736_automobile.png,automobile
train/ship/4834_ship.png,ship
train/frog/31639_frog.png,frog
train/automobile/5099_automobile.png,automobile
train/deer/25017_deer.png,deer
train/frog/2510_frog.png,frog
train/deer/43925_deer.png,deer
train/automobile/44412_automobile.png,automobile
train/frog/23030_frog.png,frog
train/cat/39865_cat.png,cat
train/truck/49931_truck.png,truck
train/frog/525_frog.png,frog
train/deer/2830_deer.png,deer
train/ship/2817_ship.png,ship
train/ship/28682_ship.png,ship
train/ship/27783_ship.png,ship
train/automobile/43853_automobile.png,automobile
train/airplane/44122_airplane.png,airplane
train/cat/33427_cat.png,cat
train/truck/17703_truck.png,truck
train/airplane/10987_airplane.png,airplane
train/dog/10603_dog.png,dog
train/deer/47972_deer.png,deer
train/airplane/20086_airplane.png,airplane
train/truck/42214_truck.png,truck
train/bird/2789_bird.png,bird
train/airplane/32522_airplane.png,airplane
train/airplane/12393_airplane.png,airplane
train/dog/20053_dog.png,dog
train/dog/43315_dog.png,dog
train/dog/9703_dog.png,dog
train/bird/10474_bird.png,bird
train/airplane/21758_airplane.png,airplane
train/airplane/14193_airplane.png,airplane
train/bird/14252_bird.png,bird
train/ship/16978_ship.png,ship
train/deer/23017_deer.png,deer
train/frog/20788_frog.png,frog
train/bird/22831_bird.png,bird
train/frog/8611_frog.png,frog
train/automobile/5422_automobile.png,automobile
train/horse/22595_horse.png,horse
test/frog/7009_frog.png,frog
train/airplane/6170_airplane.png,airplane
train/cat/9073_cat.png,cat
train/dog/4632_dog.png,dog
train/ship/21134_ship.png,ship
train/frog/23539_frog.png,frog
train/cat/24060_cat.png,cat
train/frog/37574_frog.png,frog
test/cat/3073_cat.png,cat
train/bird/21205_bird.png,bird
test/deer/7654_deer.png,deer
train/horse/26451_horse.png,horse
train/airplane/15594_airplane.png,airplane
test/deer/3222_deer.png,deer
train/deer/8829_deer.png,deer
train/deer/12672_deer.png,deer
train/dog/11560_dog.png,dog
train/airplane/5703_airplane.png,airplane
test/frog/2222_frog.png,frog
test/frog/3888_frog.png,frog
test/cat/8203_cat.png,cat
train/deer/30522_deer.png,deer
test/frog/8984_frog.png,frog
train/deer/49199_deer.png,deer
train/truck/44901_truck.png,truck
train/automobile/37830_automobile.png,automobile
train/bird/8280_bird.png,bird
train/dog/32452_dog.png,dog
test/cat/4987_cat.png,cat
test/bird/1399_bird.png,bird
train/airplane/45652_airplane.png,airplane
train/truck/34645_truck.png,truck
train/bird/19918_bird.png,bird
train/truck/24316_truck.png,truck
train/frog/26120_frog.png,frog
test/deer/9163_deer.png,deer
test/dog/5845_dog.png,dog
test/horse/5842_horse.png,horse
train/automobile/15740_automobile.png,automobile
train/automobile/18276_automobile.png,automobile
train/bird/6802_bird.png,bird
train/airplane/6142_airplane.png,airplane
train/ship/25374_ship.png,ship
test/airplane/5293_airplane.png,airplane
train/ship/2599_ship.png,ship
train/truck/15_truck.png,truck
train/horse/14290_horse.png,horse
test/cat/6781_cat.png,cat
train/automobile/47642_automobile.png,automobile
train/horse/12627_horse.png,horse
test/dog/6528_dog.png,dog
train/dog/42384_dog.png,dog
train/ship/1336_ship.png,ship
train/dog/29624_dog.png,dog
test/airplane/5454_airplane.png,airplane
train/bird/14114_bird.png,bird
train/deer/1968_deer.png,deer
train/frog/31806_frog.png,frog
train/cat/10125_cat.png,cat
train/automobile/33808_automobile.png,automobile
train/automobile/2752_automobile.png,automobile
train/frog/32422_frog.png,frog
train/bird/18503_bird.png,bird
train/cat/23807_cat.png,cat
train/cat/26336_cat.png,cat
train/truck/877_truck.png,truck
train/bird/1077_bird.png,bird
train/bird/26588_bird.png,bird
train/airplane/15689_airplane.png,airplane
train/bird/39382_bird.png,bird
train/ship/34210_ship.png,ship
train/frog/14444_frog.png,frog
train/frog/29372_frog.png,frog
train/horse/38597_horse.png,horse
train/horse/27774_horse.png,horse
train/deer/38685_deer.png,deer
train/airplane/29732_airplane.png,airplane
test/cat/3900_cat.png,cat
test/cat/9812_cat.png,cat
train/deer/41103_deer.png,deer
train/airplane/5952_airplane.png,airplane
train/deer/15781_deer.png,deer
train/bird/7194_bird.png,bird
test/truck/4866_truck.png,truck
test/bird/9424_bird.png,bird
train/dog/30519_dog.png,dog
train/horse/21353_horse.png,horse
test/ship/6747_ship.png,ship
train/automobile/590_automobile.png,automobile
train/airplane/45919_airplane.png,airplane
train/horse/48717_horse.png,horse
train/horse/40465_horse.png,horse
train/airplane/11944_airplane.png,airplane
test/airplane/5302_airplane.png,airplane
test/cat/2565_cat.png,cat
train/automobile/38822_automobile.png,automobile
train/frog/5785_frog.png,frog
train/horse/47153_horse.png,horse
test/frog/3238_frog.png,frog
train/airplane/48147_airplane.png,airplane
train/deer/43386_deer.png,deer
train/cat/38275_cat.png,cat
train/truck/39672_truck.png,truck
train/bird/13447_bird.png,bird
train/dog/32889_dog.png,dog
test/automobile/8283_automobile.png,automobile
train/bird/2033_bird.png,bird
test/automobile/9457_automobile.png,automobile
test/horse/8240_horse.png,horse
train/bird/48002_bird.png,bird
test/truck/3970_truck.png,truck
train/horse/44617_horse.png,horse
train/ship/21383_ship.png,ship
train/deer/37903_deer.png,deer
train/dog/31055_dog.png,dog
test/frog/5175_frog.png,frog
train/automobile/44004_automobile.png,automobile
train/automobile/49643_automobile.png,automobile
train/cat/2447_cat.png,cat
train/deer/25458_deer.png,deer
train/ship/20652_ship.png,ship
train/deer/23671_deer.png,deer
train/airplane/39725_airplane.png,airplane
test/horse/5103_horse.png,horse
test/ship/8339_ship.png,ship
train/bird/7380_bird.png,bird
train/bird/33503_bird.png,bird
train/cat/35923_cat.png,cat
train/bird/6626_bird.png,bird
train/automobile/5947_automobile.png,automobile
train/ship/26718_ship.png,ship
train/cat/3376_cat.png,cat
train/deer/19833_deer.png,deer
train/horse/1019_horse.png,horse
train/dog/2242_dog.png,dog
test/ship/3289_ship.png,ship
train/horse/29461_horse.png,horse
train/deer/38465_deer.png,deer
train/cat/25812_cat.png,cat
train/horse/25080_horse.png,horse
train/dog/28757_dog.png,dog
train/ship/45839_ship.png,ship
test/deer/661_deer.png,deer
train/deer/37731_deer.png,deer
train/truck/10405_truck.png,truck
train/ship/44100_ship.png,ship
train/horse/10754_horse.png,horse
test/ship/5793_ship.png,ship
train/airplane/21095_airplane.png,airplane
test/bird/9632_bird.png,bird
train/truck/47755_truck.png,truck
train/ship/9743_ship.png,ship
train/truck/41386_truck.png,truck
train/deer/2486_deer.png,deer
test/deer/1364_deer.png,deer
train/ship/40886_ship.png,ship
train/ship/35139_ship.png,ship
test/bird/9915_bird.png,bird
train/horse/35110_horse.png,horse
train/frog/20293_frog.png,frog
train/automobile/46840_automobile.png,automobile
train/bird/48651_bird.png,bird
train/bird/45998_bird.png,bird
train/automobile/6272_automobile.png,automobile
train/ship/41647_ship.png,ship
train/deer/30892_deer.png,deer
test/ship/1659_ship.png,ship
train/horse/49765_horse.png,horse
test/automobile/5723_automobile.png,automobile
test/automobile/4131_automobile.png,automobile
train/automobile/16543_automobile.png,automobile
train/bird/36261_bird.png,bird
train/dog/1847_dog.png,dog
train/frog/5055_frog.png,frog
train/automobile/4609_automobile.png,automobile
train/frog/20930_frog.png,frog
train/ship/2272_ship.png,ship
train/dog/3271_dog.png,dog
test/horse/8759_horse.png,horse
test/airplane/5036_airplane.png,airplane
test/truck/6509_truck.png,truck
test/airplane/8638_airplane.png,airplane
train/deer/34604_deer.png,deer
train/cat/13595_cat.png,cat
train/frog/23516_frog.png,frog
train/dog/23981_dog.png,dog
test/airplane/1018_airplane.png,airplane
train/dog/4330_dog.png,dog
train/airplane/26416_airplane.png,airplane
train/dog/48397_dog.png,dog
train/dog/28616_dog.png,dog
train/cat/34061_cat.png,cat
train/truck/22685_truck.png,truck
train/truck/33937_truck.png,truck
test/automobile/8261_automobile.png,automobile
test/deer/9675_deer.png,deer
train/ship/16991_ship.png,ship
train/cat/16322_cat.png,cat
train/deer/40171_deer.png,deer
train/ship/10688_ship.png,ship
test/airplane/2192_airplane.png,airplane
test/deer/802_deer.png,deer
train/horse/4369_horse.png,horse
train/frog/6620_frog.png,frog
train/airplane/16015_airplane.png,airplane
test/frog/3197_frog.png,frog
train/ship/44527_ship.png,ship
train/horse/47924_horse.png,horse
test/horse/7269_horse.png,horse
train/cat/47918_cat.png,cat
train/ship/20873_ship.png,ship
train/truck/46345_truck.png,truck
train/airplane/41467_airplane.png,airplane
train/automobile/46928_automobile.png,automobile
test/horse/1170_horse.png,horse
train/bird/13970_bird.png,bird
train/horse/30781_horse.png,horse
train/dog/29603_dog.png,dog
train/automobile/45821_automobile.png,automobile
train/ship/11001_ship.png,ship
train/automobile/36400_automobile.png,automobile
train/automobile/9508_automobile.png,automobile
train/automobile/19448_automobile.png,automobile
train/truck/18498_truck.png,truck
train/deer/40949_deer.png,deer
train/frog/18029_frog.png,frog
train/ship/35828_ship.png,ship
train/horse/2474_horse.png,horse
train/bird/31057_bird.png,bird
train/ship/410_ship.png,ship
train/ship/707_ship.png,ship
train/ship/4093_ship.png,ship
train/dog/25981_dog.png,dog
train/airplane/41036_airplane.png,airplane
test/truck/752_truck.png,truck
train/airplane/31048_airplane.png,airplane
train/airplane/9925_airplane.png,airplane
train/cat/11874_cat.png,cat
train/ship/36324_ship.png,ship
train/cat/31415_cat.png,cat
train/airplane/25853_airplane.png,airplane
train/dog/9196_dog.png,dog
train/frog/37378_frog.png,frog
train/cat/395_cat.png,cat
train/frog/2226_frog.png,frog
test/deer/5996_deer.png,deer
train/dog/26194_dog.png,dog
test/cat/5268_cat.png,cat
train/ship/40483_ship.png,ship
train/horse/28150_horse.png,horse
train/cat/48132_cat.png,cat
train/cat/27413_cat.png,cat
train/truck/40833_truck.png,truck
train/deer/30962_deer.png,deer
test/truck/8312_truck.png,truck
train/bird/14017_bird.png,bird
train/horse/42651_horse.png,horse
train/truck/12670_truck.png,truck
train/truck/20636_truck.png,truck
train/bird/11511_bird.png,bird
train/automobile/39848_automobile.png,automobile
train/bird/27253_bird.png,bird
train/truck/15924_truck.png,truck
train/horse/19744_horse.png,horse
train/ship/43175_ship.png,ship
train/horse/38749_horse.png,horse
train/bird/5889_bird.png,bird
train/dog/31021_dog.png,dog
train/truck/37139_truck.png,truck
train/truck/9097_truck.png,truck
train/deer/40522_deer.png,deer
test/bird/1374_bird.png,bird
train/truck/36458_truck.png,truck
train/bird/22667_bird.png,bird
train/bird/5386_bird.png,bird
train/dog/12514_dog.png,dog
train/frog/25747_frog.png,frog
train/automobile/10292_automobile.png,automobile
train/automobile/11787_automobile.png,automobile
train/automobile/14167_automobile.png,automobile
test/truck/5120_truck.png,truck
train/bird/43127_bird.png,bird
train/truck/13881_truck.png,truck
test/truck/4418_truck.png,truck
train/frog/32340_frog.png,frog
train/horse/3358_horse.png,horse
test/truck/9871_truck.png,truck
train/bird/25354_bird.png,bird
train/ship/11613_ship.png,ship
train/automobile/7390_automobile.png,automobile
train/dog/25597_dog.png,dog
train/horse/47598_horse.png,horse
train/ship/33969_ship.png,ship
train/horse/42353_horse.png,horse
train/ship/34171_ship.png,ship
train/cat/4921_cat.png,cat
train/ship/23565_ship.png,ship
test/ship/9814_ship.png,ship
train/ship/7131_ship.png,ship
train/frog/43392_frog.png,frog
train/horse/24820_horse.png,horse
train/automobile/14092_automobile.png,automobile
train/airplane/27438_airplane.png,airplane
train/bird/35519_bird.png,bird
train/truck/21489_truck.png,truck
train/ship/36200_ship.png,ship
train/deer/16323_deer.png,deer
train/ship/8892_ship.png,ship
train/dog/13249_dog.png,dog
test/truck/3161_truck.png,truck
test/dog/1988_dog.png,dog
train/horse/23676_horse.png,horse
test/frog/3588_frog.png,frog
train/horse/25164_horse.png,horse
train/deer/25635_deer.png,deer
train/automobile/772_automobile.png,automobile
train/bird/14640_bird.png,bird
test/frog/4465_frog.png,frog
train/frog/32362_frog.png,frog
train/ship/24139_ship.png,ship
train/ship/41941_ship.png,ship
test/airplane/1712_airplane.png,airplane
test/bird/3068_bird.png,bird
train/truck/32115_truck.png,truck
train/dog/3265_dog.png,dog
train/truck/26596_truck.png,truck
train/dog/12488_dog.png,dog
train/dog/23916_dog.png,dog
train/horse/5802_horse.png,horse
train/dog/15312_dog.png,dog
train/airplane/40906_airplane.png,airplane
test/horse/8641_horse.png,horse
train/deer/14566_deer.png,deer
train/dog/260_dog.png,dog
train/horse/31847_horse.png,horse
test/cat/470_cat.png,cat
train/frog/17847_frog.png,frog
train/automobile/18057_automobile.png,automobile
train/bird/33395_bird.png,bird
train/horse/40103_horse.png,horse
train/truck/14295_truck.png,truck
train/dog/37834_dog.png,dog
train/ship/23953_ship.png,ship
train/ship/5262_ship.png,ship
train/truck/35733_truck.png,truck
test/deer/2500_deer.png,deer
train/deer/27062_deer.png,deer
train/automobile/35516_automobile.png,automobile
train/truck/44809_truck.png,truck
train/frog/41444_frog.png,frog
train/horse/17324_horse.png,horse
train/dog/37101_dog.png,dog
train/horse/22136_horse.png,horse
train/frog/21037_frog.png,frog
train/cat/4720_cat.png,cat
train/frog/20981_frog.png,frog
train/dog/27691_dog.png,dog
train/cat/11655_cat.png,cat
train/cat/27212_cat.png,cat
train/dog/44445_dog.png,dog
train/ship/20290_ship.png,ship
train/bird/22322_bird.png,bird
train/automobile/13774_automobile.png,automobile
train/automobile/24441_automobile.png,automobile
test/dog/8212_dog.png,dog
train/horse/26196_horse.png,horse
train/frog/17691_frog.png,frog
train/deer/28913_deer.png,deer
train/bird/7868_bird.png,bird
train/automobile/35728_automobile.png,automobile
train/truck/32766_truck.png,truck
train/bird/22563_bird.png,bird
train/cat/47394_cat.png,cat
train/airplane/21360_airplane.png,airplane
train/airplane/4490_airplane.png,airplane
train/automobile/14006_automobile.png,automobile
train/frog/30800_frog.png,frog
test/automobile/4855_automobile.png,automobile
test/horse/3811_horse.png,horse
test/dog/1731_dog.png,dog
train/ship/38206_ship.png,ship
train/cat/5915_cat.png,cat
train/ship/37002_ship.png,ship
test/ship/7793_ship.png,ship
test/automobile/6714_automobile.png,automobile
train/horse/23867_horse.png,horse
train/horse/38388_horse.png,horse
train/dog/21428_dog.png,dog
train/ship/49916_ship.png,ship
train/deer/40188_deer.png,deer
train/deer/12489_deer.png,deer
train/deer/12285_deer.png,deer
train/deer/44465_deer.png,deer
train/frog/4668_frog.png,frog
train/dog/4042_dog.png,dog
train/truck/19174_truck.png,truck
test/truck/3856_truck.png,truck
train/cat/28996_cat.png,cat
train/horse/17985_horse.png,horse
train/horse/38837_horse.png,horse
train/horse/29618_horse.png,horse
train/horse/8572_horse.png,horse
test/ship/2644_ship.png,ship
train/frog/25406_frog.png,frog
train/horse/16811_horse.png,horse
train/automobile/7879_automobile.png,automobile
train/cat/22560_cat.png,cat
train/frog/27385_frog.png,frog
train/ship/27241_ship.png,ship
train/frog/5302_frog.png,frog
train/airplane/34855_airplane.png,airplane
train/ship/38544_ship.png,ship
test/frog/5973_frog.png,frog
train/truck/23137_truck.png,truck
test/dog/9053_dog.png,dog
test/truck/45_truck.png,truck
train/bird/16249_bird.png,bird
train/ship/12189_ship.png,ship
train/ship/5730_ship.png,ship
train/ship/27932_ship.png,ship
train/ship/31625_ship.png,ship
train/airplane/46725_airplane.png,airplane
train/bird/25130_bird.png,bird
train/cat/46417_cat.png,cat
train/truck/6693_truck.png,truck
train/automobile/25881_automobile.png,automobile
train/bird/49282_bird.png,bird
test/ship/4020_ship.png,ship
test/frog/1449_frog.png,frog
train/dog/25864_dog.png,dog
train/deer/33232_deer.png,deer
train/truck/23841_truck.png,truck
test/ship/3531_ship.png,ship
train/bird/4211_bird.png,bird
test/ship/8688_ship.png,ship
train/cat/38200_cat.png,cat
train/automobile/8600_automobile.png,automobile
train/cat/44323_cat.png,cat
train/dog/3595_dog.png,dog
train/frog/12508_frog.png,frog
train/dog/28439_dog.png,dog
train/airplane/31214_airplane.png,airplane
train/cat/33601_cat.png,cat
train/bird/30940_bird.png,bird
test/automobile/2911_automobile.png,automobile
test/dog/8263_dog.png,dog
train/truck/26384_truck.png,truck
train/dog/8824_dog.png,dog
train/bird/8641_bird.png,bird
train/dog/42820_dog.png,dog
train/ship/27033_ship.png,ship
train/frog/3095_frog.png,frog
test/dog/9586_dog.png,dog
train/airplane/16456_airplane.png,airplane
train/cat/20271_cat.png,cat
train/ship/4800_ship.png,ship
test/cat/3929_cat.png,cat
train/deer/10136_deer.png,deer
test/deer/3054_deer.png,deer
train/cat/24330_cat.png,cat
train/truck/14326_truck.png,truck
train/airplane/32247_airplane.png,airplane
train/dog/19825_dog.png,dog
train/automobile/37755_automobile.png,automobile
train/truck/42554_truck.png,truck
train/horse/36718_horse.png,horse
test/automobile/9178_automobile.png,automobile
train/bird/4012_bird.png,bird
train/airplane/49255_airplane.png,airplane
train/truck/7891_truck.png,truck
test/ship/9183_ship.png,ship
train/truck/6662_truck.png,truck
train/horse/41854_horse.png,horse
train/bird/5444_bird.png,bird
train/airplane/35095_airplane.png,airplane
train/truck/34860_truck.png,truck
train/dog/22487_dog.png,dog
test/deer/2183_deer.png,deer
train/cat/36664_cat.png,cat
test/airplane/169_airplane.png,airplane
train/truck/31324_truck.png,truck
train/horse/19960_horse.png,horse
test/truck/3577_truck.png,truck
train/airplane/31000_airplane.png,airplane
train/dog/23668_dog.png,dog
train/bird/15563_bird.png,bird
train/bird/8166_bird.png,bird
train/truck/12035_truck.png,truck
train/frog/6826_frog.png,frog
train/cat/41486_cat.png,cat
train/airplane/19644_airplane.png,airplane
train/deer/16433_deer.png,deer
test/frog/8544_frog.png,frog
test/deer/4608_deer.png,deer
train/ship/36874_ship.png,ship
train/horse/2397_horse.png,horse
train/ship/5869_ship.png,ship
train/deer/32117_deer.png,deer
train/cat/20534_cat.png,cat
train/horse/28455_horse.png,horse
train/automobile/22763_automobile.png,automobile
train/frog/38197_frog.png,frog
train/bird/49224_bird.png,bird
train/deer/24171_deer.png,deer
train/automobile/8294_automobile.png,automobile
train/cat/49299_cat.png,cat
train/bird/5281_bird.png,bird
train/cat/4174_cat.png,cat
train/deer/16951_deer.png,deer
train/automobile/20327_automobile.png,automobile
test/frog/5841_frog.png,frog
train/frog/32674_frog.png,frog
train/dog/8511_dog.png,dog
train/ship/9572_ship.png,ship
train/dog/45482_dog.png,dog
train/automobile/16726_automobile.png,automobile
train/dog/16444_dog.png,dog
train/airplane/12192_airplane.png,airplane
train/cat/33828_cat.png,cat
train/bird/37315_bird.png,bird
train/deer/40531_deer.png,deer
train/cat/15300_cat.png,cat
train/ship/45017_ship.png,ship
train/truck/12976_truck.png,truck
train/ship/1383_ship.png,ship
train/dog/19635_dog.png,dog
train/horse/22854_horse.png,horse
train/automobile/39404_automobile.png,automobile
train/dog/47057_dog.png,dog
train/airplane/7445_airplane.png,airplane
train/dog/41339_dog.png,dog
test/cat/7415_cat.png,cat
test/bird/9965_bird.png,bird
train/horse/4441_horse.png,horse
test/truck/8518_truck.png,truck
train/dog/22932_dog.png,dog
test/airplane/9235_airplane.png,airplane
test/dog/834_dog.png,dog
train/horse/9086_horse.png,horse
train/ship/29078_ship.png,ship
test/horse/4694_horse.png,horse
train/cat/2270_cat.png,cat
train/dog/23392_dog.png,dog
train/deer/31003_deer.png,deer
train/frog/45750_frog.png,frog
train/bird/10802_bird.png,bird
train/frog/8108_frog.png,frog
train/automobile/15357_automobile.png,automobile
train/deer/16384_deer.png,deer
train/bird/41143_bird.png,bird
train/frog/37261_frog.png,frog
train/truck/16699_truck.png,truck
train/dog/42222_dog.png,dog
train/frog/11588_frog.png,frog
train/cat/46855_cat.png,cat
train/deer/1313_deer.png,deer
train/dog/4275_dog.png,dog
train/cat/10960_cat.png,cat
train/bird/36339_bird.png,bird
train/dog/17297_dog.png,dog
test/deer/2523_deer.png,deer
train/automobile/10110_automobile.png,automobile
train/ship/39460_ship.png,ship
train/frog/44055_frog.png,frog
train/cat/43953_cat.png,cat
train/frog/32922_frog.png,frog
test/bird/5819_bird.png,bird
test/truck/8879_truck.png,truck
test/bird/7951_bird.png,bird
train/deer/34298_deer.png,deer
test/frog/1028_frog.png,frog
train/cat/8386_cat.png,cat
train/dog/39347_dog.png,dog
train/cat/44897_cat.png,cat
train/automobile/9849_automobile.png,automobile
train/airplane/36558_airplane.png,airplane
train/deer/19643_deer.png,deer
train/frog/11147_frog.png,frog
train/automobile/43669_automobile.png,automobile
train/frog/29572_frog.png,frog
test/airplane/8964_airplane.png,airplane
train/frog/32035_frog.png,frog
train/automobile/28265_automobile.png,automobile
train/dog/34084_dog.png,dog
test/ship/4145_ship.png,ship
train/deer/22438_deer.png,deer
test/ship/6028_ship.png,ship
train/horse/23124_horse.png,horse
test/horse/9984_horse.png,horse
test/dog/6837_dog.png,dog
test/automobile/9866_automobile.png,automobile
train/cat/20159_cat.png,cat
train/horse/4134_horse.png,horse
train/deer/34087_deer.png,deer
train/dog/11795_dog.png,dog
test/deer/5414_deer.png,deer
test/frog/2138_frog.png,frog
train/truck/40810_truck.png,truck
train/frog/45524_frog.png,frog
test/dog/6297_dog.png,dog
train/automobile/2186_automobile.png,automobile
test/deer/3284_deer.png,deer
train/cat/18679_cat.png,cat
train/automobile/44367_automobile.png,automobile
train/bird/27721_bird.png,bird
train/bird/47152_bird.png,bird
train/ship/35035_ship.png,ship
train/airplane/20831_airplane.png,airplane
train/truck/28863_truck.png,truck
train/bird/44542_bird.png,bird
train/frog/39643_frog.png,frog
train/dog/47988_dog.png,dog
train/bird/9635_bird.png,bird
train/dog/26365_dog.png,dog
train/ship/9220_ship.png,ship
train/truck/31971_truck.png,truck
train/bird/26630_bird.png,bird
train/cat/24847_cat.png,cat
train/frog/26595_frog.png,frog
train/airplane/17422_airplane.png,airplane
train/ship/1479_ship.png,ship
train/airplane/1249_airplane.png,airplane
test/deer/1827_deer.png,deer
train/airplane/31955_airplane.png,airplane
train/deer/46790_deer.png,deer
train/airplane/13181_airplane.png,airplane
train/frog/28925_frog.png,frog
train/cat/1785_cat.png,cat
train/bird/15065_bird.png,bird
train/truck/4754_truck.png,truck
test/frog/3427_frog.png,frog
train/ship/25796_ship.png,ship
train/horse/24237_horse.png,horse
train/dog/32824_dog.png,dog
train/automobile/17901_automobile.png,automobile
train/cat/7946_cat.png,cat
train/cat/23735_cat.png,cat
test/truck/4768_truck.png,truck
train/ship/34825_ship.png,ship
train/frog/29106_frog.png,frog
train/airplane/8023_airplane.png,airplane
train/deer/21222_deer.png,deer
train/airplane/37788_airplane.png,airplane
train/deer/447_deer.png,deer
train/dog/33430_dog.png,dog
train/dog/35892_dog.png,dog
train/automobile/39333_automobile.png,automobile
train/deer/12611_deer.png,deer
train/bird/13853_bird.png,bird
train/horse/12476_horse.png,horse
train/deer/5067_deer.png,deer
train/automobile/19764_automobile.png,automobile
train/ship/18959_ship.png,ship
test/airplane/7689_airplane.png,airplane
train/bird/29779_bird.png,bird
test/cat/3220_cat.png,cat
train/horse/17782_horse.png,horse
test/truck/6337_truck.png,truck
test/dog/2936_dog.png,dog
train/dog/44998_dog.png,dog
train/airplane/49511_airplane.png,airplane
train/ship/17013_ship.png,ship
test/cat/2822_cat.png,cat
train/airplane/5327_airplane.png,airplane
train/frog/34644_frog.png,frog
train/dog/2509_dog.png,dog
train/truck/18019_truck.png,truck
train/truck/32163_truck.png,truck
train/automobile/16853_automobile.png,automobile
train/truck/29585_truck.png,truck
test/bird/8209_bird.png,bird
train/horse/36987_horse.png,horse
train/cat/10209_cat.png,cat
train/horse/6077_horse.png,horse
train/deer/28830_deer.png,deer
train/automobile/22349_automobile.png,automobile
train/cat/15819_cat.png,cat
train/airplane/21467_airplane.png,airplane
train/frog/32397_frog.png,frog
train/deer/887_deer.png,deer
train/deer/2520_deer.png,deer
train/horse/21441_horse.png,horse
test/dog/1355_dog.png,dog
train/truck/45145_truck.png,truck
train/ship/47193_ship.png,ship
train/dog/22779_dog.png,dog
train/ship/13620_ship.png,ship
train/truck/12878_truck.png,truck
train/airplane/26918_airplane.png,airplane
train/automobile/6031_automobile.png,automobile
train/horse/15956_horse.png,horse
train/cat/20121_cat.png,cat
test/dog/9309_dog.png,dog
train/dog/19404_dog.png,dog
train/ship/42840_ship.png,ship
train/frog/21621_frog.png,frog
train/horse/37379_horse.png,horse
train/horse/31389_horse.png,horse
train/deer/20192_deer.png,deer
train/dog/3008_dog.png,dog
train/horse/21329_horse.png,horse
train/automobile/15770_automobile.png,automobile
train/frog/18158_frog.png,frog
train/horse/49796_horse.png,horse
train/frog/20310_frog.png,frog
train/cat/1316_cat.png,cat
train/airplane/10323_airplane.png,airplane
train/horse/18923_horse.png,horse
train/dog/13159_dog.png,dog
train/cat/15083_cat.png,cat
train/deer/16068_deer.png,deer
train/deer/6266_deer.png,deer
train/frog/24722_frog.png,frog
train/horse/14191_horse.png,horse
train/deer/26380_deer.png,deer
train/horse/19200_horse.png,horse
train/ship/4397_ship.png,ship
train/dog/35748_dog.png,dog
test/truck/8162_truck.png,truck
train/deer/19936_deer.png,deer
test/bird/2515_bird.png,bird
test/truck/2902_truck.png,truck
train/bird/22974_bird.png,bird
train/deer/39296_deer.png,deer
train/ship/24277_ship.png,ship
train/horse/31800_horse.png,horse
train/cat/4349_cat.png,cat
train/bird/36426_bird.png,bird
train/ship/42794_ship.png,ship
train/airplane/9119_airplane.png,airplane
train/truck/26039_truck.png,truck
train/truck/26805_truck.png,truck
train/deer/31627_deer.png,deer
train/cat/9702_cat.png,cat
train/truck/17258_truck.png,truck
train/cat/6490_cat.png,cat
train/deer/39413_deer.png,deer
train/dog/16852_dog.png,dog
train/dog/28632_dog.png,dog
train/horse/6218_horse.png,horse
train/airplane/8018_airplane.png,airplane
train/frog/9820_frog.png,frog
train/bird/27895_bird.png,bird
train/horse/34592_horse.png,horse
train/frog/10909_frog.png,frog
train/frog/25025_frog.png,frog
train/deer/38124_deer.png,deer
test/cat/256_cat.png,cat
train/cat/11386_cat.png,cat
train/truck/32112_truck.png,truck
train/bird/646_bird.png,bird
train/truck/44401_truck.png,truck
test/frog/379_frog.png,frog
test/ship/859_ship.png,ship
train/truck/2667_truck.png,truck
train/frog/33824_frog.png,frog
test/frog/4671_frog.png,frog
train/dog/31817_dog.png,dog
train/automobile/3605_automobile.png,automobile
train/dog/47358_dog.png,dog
train/deer/25429_deer.png,deer
train/bird/45320_bird.png,bird
train/bird/49755_bird.png,bird
train/dog/39790_dog.png,dog
train/deer/45701_deer.png,deer
train/automobile/18526_automobile.png,automobile
train/frog/43736_frog.png,frog
train/bird/32308_bird.png,bird
train/frog/9941_frog.png,frog
train/dog/45153_dog.png,dog
train/horse/37131_horse.png,horse
test/deer/5292_deer.png,deer
train/horse/27374_horse.png,horse
train/frog/5456_frog.png,frog
train/truck/48123_truck.png,truck
train/truck/49750_truck.png,truck
train/frog/34716_frog.png,frog
train/cat/2903_cat.png,cat
test/bird/5275_bird.png,bird
train/truck/6934_truck.png,truck
test/truck/9526_truck.png,truck
test/dog/6869_dog.png,dog
train/truck/29739_truck.png,truck
train/cat/29960_cat.png,cat
train/cat/25246_cat.png,cat
train/deer/39803_deer.png,deer
train/dog/43495_dog.png,dog
train/truck/14892_truck.png,truck
train/bird/8148_bird.png,bird
train/dog/24459_dog.png,dog
train/airplane/27645_airplane.png,airplane
train/automobile/27371_automobile.png,automobile
train/dog/33294_dog.png,dog
train/automobile/19031_automobile.png,automobile
train/automobile/38270_automobile.png,automobile
train/automobile/49993_automobile.png,automobile
train/bird/40009_bird.png,bird
train/cat/22143_cat.png,cat
train/bird/26396_bird.png,bird
train/dog/29020_dog.png,dog
train/bird/36465_bird.png,bird
train/dog/19252_dog.png,dog
test/cat/1733_cat.png,cat
train/cat/5053_cat.png,cat
test/airplane/5077_airplane.png,airplane
train/frog/37789_frog.png,frog
